recruit_id;main_recruit_title;main_income;main_need_career;main_view_count;main_response;class
99795;[MKYU] 마케팅본부 CRM 마케터 채용;;경력;조회322;;marketing
97304;[MKTV] 온라인 마케팅 담당자;;경력;조회526;;marketing
84863;콘텐츠/퍼포먼스 마케터 모집;3,000 - 5,000만원 ; 신입, 경력;조회3,644;;marketing
93453;[헤딩/콜리] 앱마케터;;경력;조회1,106;;marketing
94360;[채용플랫폼 헤딩(HEDING)] 퍼포먼스 마케터 (신입/경력 무관);3,000 - 6,000만원 ; 신입, 경력;조회1,193;;marketing
97014;헤딩 퍼포먼스마케터(신입/경력);;신입, 경력;조회688;;marketing
99188;[헤딩]플랫폼 B2B영업(기업영업) 및 관리;;신입, 경력;조회410;;marketing
100119;[헤딩/핏펫] 프로모션 마케터(3년 이상);;경력;조회292;;marketing
100100;[헤딩/핏펫] 퍼포먼스 마케터(3년 이상);;경력;조회285;;marketing
99980;온라인마케팅, 블로그, 인스타그램, 콘텐츠 마케팅, 콘텐츠 기획, 콘텐츠 에디터;;인턴, 신입, 경력;조회250;;marketing
99760;민초단 콘텐츠 마케터;2,200 - 3,000만원 ; 인턴, 신입, 경력;조회516;;marketing
100066;[우리꽃연구소] 온라인 마케터 모집(SNS, 컨텐츠, 데이터분석, 기획);2,500 - 3,500만원 ; 경력;조회336;;marketing
88356;콘텐츠, 유아동 상품 MD;2,400 - 6,500만원 ; 신입, 경력;조회1,014;;marketing
97442;[백패커/아이디어스] Head of Performance Marketing;;경력;조회640;;marketing
97443;[백패커/아이디어스] 퍼포먼스 마케터;;경력;조회725;;marketing
99905;글로벌 퍼포먼스 마케터;3,000 - 4,000만원 ; 경력;조회294;;marketing
99904;주얼리 스타트업에서 뻔한 시장을 Fun하게 바꿔보실 주도적인 팀원을 모십니다.;2,400 - 2,500만원 ; 인턴, 신입, 경력;조회232;;marketing
92123;[인턴/신입/경력] 홍보/마케팅;최소 2,400만원 ; 인턴, 신입, 경력;조회1,633;;marketing
99008;홍보/마케팅 주니어(보조);최소 2,400만원 ; 인턴, 신입, 경력;조회546;;marketing
99806;커머스 신입/경력자 함께 일해요. (Open Market/자사몰 관리자, 퍼포먼스 마케터);2,800 - 3,200만원 ; 신입, 경력;조회310;;marketing
97409;2021 휴마니타스(주)  SNS 콘텐츠 디자인 마케터 채용;;신입, 경력;조회638;;marketing
99774;[글로벌 1백20만 다운로드 소셜 서비스 둥글_신사업] 모바일 마케터 모집 (신입가능, 경력우대);최소 3,200만원 ; 신입, 경력;조회303;;marketing
79654;[퍼포먼스 마케터] 휴브리스에서 퍼포먼스 마케터를 모십니다.;2,800 - 3,500만원 ; 신입, 경력;조회2,470;;marketing
99736;S/W 컨설턴트 채용;2,600 - 4,500만원 ; 신입, 경력;조회345;;marketing
93682;글로벌 마케팅 리더 (경력);;경력;조회961;;marketing
98070;[빌리오] 퍼포먼스 마케터;;신입, 경력;조회664;;marketing
90496;B2B 영업 담당자;2,500 - 3,500만원 ; 신입, 경력;조회1,348;;marketing
63251;콘텐츠 마케터;2,500 - 3,300만원 ; 신입, 경력;조회3,150;;marketing
70600;콘텐츠 MD;2,600 - 3,300만원 ; 신입, 경력;조회4,280;;marketing
99620;B2B 영업 매니저;;경력;조회371;;marketing
79035;퍼포먼스 마케터(경력 5년 이상/팀장);;경력;조회5,353;;marketing
99436;SNS 마케터 채용;;인턴, 신입, 경력;조회369;;marketing
97934;모바일 마케팅 담당자;;경력;조회543;;marketing
99415;온라인 검색광고(SA 키워드광고) 마케팅 담당자;;경력;조회337;;marketing
97904;앱 마케터 / 퍼포먼스 마케터;;경력;조회705;;marketing
83238;[Performance Marketing] 데이터 분석 기반의 효율적인 마케팅을 통해 PMF를 실현합니다;3,600 - 6,000만원 ; 최소 0.1% ;조회2,895;;marketing
99397;Performance Marketer;2,500 - 4,500만원 ; 신입, 경력;조회373;;marketing
99341;브랜드 마케터 / 브랜드 에디터;;신입, 경력;조회367;;marketing
94319;탈잉 브랜드 글쟁이 모집(인턴);최대 2,640만원 ; 인턴;조회2,301;;marketing
82983;"반려동물 앱서비스 ""펫프라이스"" 퍼포먼스 마케터 경력직 채용";4,000 - 8,000만원 ; 최대 1.0% ;조회6,416;;marketing
93422;광고 AE / 검색광고(SA 키워드광고)마케터 채용;;인턴, 신입, 경력;조회1,261;;marketing
96161;바이럴마케터 채용;;신입, 경력;조회779;;marketing
96840;"핫한 오디오 플랫폼, 플링!  ""콘텐츠 마케터""를 모십니다!";2,800 - 4,000만원 ; 신입, 경력;조회815;;marketing
99182;Marketing Operations Associate;;신입, 경력;조회425;;marketing
99163;[경력무관] 사고링크 마케팅 담당자 모집;2,400 - 4,000만원 ; 신입, 경력;조회379;;marketing
99123;홍보/마케팅 정규직 채용 - 경력;;경력;조회420;;marketing
83768;[FIRMACHAIN] PR 담당자 정규직(경력) 모집 공고;;경력;조회2,235;;marketing
98992;(주)인테리어젠틀맨 퍼포먼스 마케터 채용 공고;3,000 - 3,200만원 ; 경력;조회399;;marketing
93988;인플루언서 마케팅 캠페인 기획 및 운영;0.1% - 1.0% ; 신입, 경력;조회851;;marketing
93708;마케팅팀 리드;;경력;조회1,055;;marketing
91656;마케팅 매니저;2,800 - 3,400만원 ; 신입, 경력;조회1,851;;marketing
88149;서비스 영업/기획;2,600 - 4,000만원 ; 경력;조회1,667;;marketing
73390;[경력] 마케터;2,800 - 3,600만원 ; 경력;조회3,638;;marketing
90091;온라인 고객데이터 분석 (이커머스.통계.빅데이터.GA.SQL)- 유통 대기업;;경력;조회1,919;;marketing
98790;비대면 세일즈 마케팅 (소셜.영업마케팅.DB마케팅.대리-과장);;경력;조회428;;marketing
91171;[Wordvice] 디지털 퍼포먼스 마케터 채용;2,600 - 4,000만원 ; 최대 1.0% ;조회1,755;;marketing
91172;[Wordvice] 홍보 및 바이럴 마케팅 채용-청년디지털 일자리;최소 2,400만원 ; 경력;조회1,781;;marketing
96977;[Wordvice] AI 영문교정 서비스 기획/마케팅 인턴 채용;;인턴;조회783;;marketing
98682;[해외마케팅] 국내대기업 글로벌 디지털마케팅, 인플루언서마케팅;2,800 - 5,000만원 ; 신입, 경력;조회389;;marketing
86908;술술 풀어내는 콘텐츠 마케팅;2,400 - 4,800만원 ; 1.0% - 10.0% ;조회2,256;;marketing
98638;[Cypherium] 외국계 블록체인 기업 Business Development & Marketing Intern (Remote Work);;인턴;조회462;;marketing
91448;시니어 라이프 스타일 콘텐츠 에디터;3,500 - 5,000만원 ; 인턴, 신입, 경력;조회1,552;;marketing
98607;콘텐츠 크리에이터(정규직 전환 가능);;인턴, 신입, 경력;조회516;;marketing
94697;Jr.마케팅 담당자;;경력;조회953;;marketing
98592;[Hebronstar Ventures] 글로벌 마케팅 프로그램 운영 (신입/경력, 정규직);;신입, 경력;조회428;;marketing
84644;콘텐츠 마케팅 기획자 모집합니다;최소 2,400만원 ; 인턴, 신입, 경력;조회4,330;;marketing
98544;퍼포먼스 마케터;3,000 - 6,000만원 ; 인턴, 신입;조회475;;marketing
78848;[딜리버리랩] 퍼포먼스 마케터(광고 마케터) 모집;0.1% - 1.0% ; 경력;조회706;;marketing
90796;[딜리버리랩]오더히어로 마케팅기획 채용;2,400 - 4,000만원 ; 0.5% - 1.0% ;조회1,278;;marketing
98416;헤이버니 - 퍼포먼스 마케터를 모십니다.;4,000 - 6,000만원 ; 경력;조회516;;marketing
98404;마케팅매니저;;경력;조회420;;marketing
95972;[DentsuX]Media Planning strategist;;신입, 경력;조회758;;marketing
92569;isobar Korea Intern;;인턴;조회1,107;;marketing
98352;B2B 마케팅 담당자;2,400 - 3,000만원 ; 0.1% - 0.5% ;조회479;;marketing
98323;[경력] 콘텐츠 마케터(영상);;경력;조회508;;marketing
86971;콘텐츠 관리자;2,800 - 4,000만원 ; 신입, 경력;조회710;;marketing
86973;온라인 퍼포먼스 바이럴 마케터;2,800 - 4,000만원 ; 신입, 경력;조회966;;marketing
82343;광고 플랫폼 어드민 팀장;;경력;조회597;;marketing
85834;[골라라_영업(MD, 영업지원)] Sales Genius를 모십니다!;3,000 - 7,000만원 ; 최소 1.0% ;조회1,501;;marketing
85837;[골라라_마케터] Marketing Genius를 모십니다!;3,000 - 7,000만원 ; 최소 1.0% ;조회2,382;;marketing
98164;[퍼포먼스바이TBWA] 경력사원 모집(마케팅/디자인/개발);;경력;조회535;;marketing
98013;데이터 분석 마케터;;신입;조회565;;marketing
87079;대한민국 공유숙박을 선도할 마케터를 모십니다;0.1% - 1.0% ; 인턴, 신입, 경력;조회4,290;;marketing
97993;펫테크 서비스 기획;3,000 - 8,000만원 ; 0.01% - 2.0% ;조회778;;marketing
97957;광고 컨텐츠 기획;4,000 - 8,000만원 ; 경력;조회492;;marketing
97955;퍼포먼스 마케터;5,000 - 9,000만원 ; 경력;조회570;;marketing
97877;Social Media & Community Manager;6,000 - 8,000만원 ; 경력;조회499;;marketing
87791;퍼포먼스 마케터;3,000 - 5,000만원 ; 1.0% - 0.1% ;조회2,697;;marketing
97519;마케팅연구원 (Marketing Researcher);3,000 - 3,600만원 ; 1.0% - 1.2% ;조회636;;marketing
97511;UI 디자이너 / 서비스 기획자 / 콘텐츠 마케터 채용;4,400 - 8,000만원 ; 최대 0.5% ;조회710;;marketing
97507;디지털 마케터 (Digital Marketing);;경력;조회573;;marketing
95470;루씨베이전씨 마케팅부분 공개채용;;경력;조회781;;marketing
95482;루씨베이전씨 셀러 발굴 및 영업담당자;;경력;조회785;;marketing
97424;해외이커머스 부분 MD;;경력;조회574;;marketing
90460;컨텐츠 마케터;최소 3,500만원 ; 경력;조회1,845;;marketing
97350;[주식회사 거잔] 퍼포먼스 마케터 채용;;경력;조회539;;marketing
97259;퍼포먼스 마케터;;경력;조회564;;marketing
97220;온라인광고대행사 검색광고(키워드광고) 디지털마케팅 마케터(AE) 채용;;신입, 경력;조회565;;marketing
97219;그로스 마케터 / 퍼포먼스 마케터 채용;3,000 - 5,000만원 ; 1.0% - 2.0% ;조회1,231;;marketing
97217;콘텐츠 마케터(신입/경력);최소 3,000만원 ; 신입, 경력;조회642;;marketing
96868;반려동물 플랫폼 구축사업을 함께 할  제휴마케팅 인력을 모집합니다 ( 2-3인);3,000 - 3,500만원 ; 신입, 경력;조회629;;marketing
96627;뉴미디어 컨텐츠 다국어 자막 플랫폼 '컨텐츠플라이'에서 함께 FLY할 Contents marketer를 찾습니다. (경력);3,000 - 7,002만원 ; 경력;조회638;;marketing
96628;뉴미디어 컨텐츠 다국어 자막 플랫폼 '컨텐츠플라이'에서 함께 FLY할 Marketing Lead를 찾습니다. (경력);4,500 - 10,000만원 ; 3.0% - 5.0% ;조회587;;marketing
96783;충전기, 로봇 영업 마케팅 모집;최대 1.0% ; 경력;조회784;;marketing
96745;마케팅 및 광고 기획자;;신입, 경력;조회582;;marketing
96648;푸드테크 축산 커머스 마케터/MD를 모집합니다!;3,000 - 4,000만원 ; 1.0% - 2.0% ;조회703;;marketing
94831;퍼포먼스 마케터, sns 관리자;2,900 - 3,200만원 ; 경력;조회952;;marketing
94948;마케팅 & 홍보 기획 경력자 모집;4,000 - 5,000만원 ; 경력;조회785;;marketing
96002;AI&IT Tech Marketing;3,500 - 6,000만원 ; 경력;조회789;;marketing
95919;국내 전자 대기업 콘텐츠 마케팅 대리-과장급;;경력;조회575;;marketing
95916;국내 전자 대기업 퍼포먼스 마케팅 대리과장급;;경력;조회719;;marketing
95917;국내 전자 대기업 CRM 마케팅 대리과장급;;경력;조회787;;marketing
95898;마케팅 담당;;신입, 경력;조회678;;marketing
95884;Contents Creator / 콘텐츠 에디터;;인턴, 신입, 경력;조회1,191;;marketing
95883;마케팅 팀장;3,500 - 5,000만원 ; 인턴, 신입, 경력;조회711;;marketing
95291;상상파이터(주) 온라인마케팅 및 컨텐츠 제작 신입/경력 채용;;신입, 경력;조회828;;marketing
95738;퍼포먼스 마케터 채용 (신입/경력);;신입, 경력;조회760;;marketing
95510;리브애니웨어 마케터 채용;;경력;조회914;;marketing
95479;[클래스톡] 퍼포먼스 마케터 모집;4,000 - 8,000만원 ; 경력;조회769;;marketing
94535;[클래스톡] 영상 콘텐츠 크리에이터 경력직 모집;3,000 - 4,999만원 ; 신입, 경력;조회871;;marketing
95472;[클래스톡] 그로스해킹 업무 모집;4,000 - 8,000만원 ; 경력;조회767;;marketing
95403;Global Content Marketing Manager;;경력;조회767;;marketing
95396;[아지앙스 코리아] 디지털 미디어 바이어;;경력;조회765;;marketing
95385;세일즈마케팅 사원;2,400 - 4,000만원 ; 신입, 경력;조회754;;marketing
95375;그로스해킹에 관심있는 인하우스 경력 마케터 찾아요;3,300 - 5,000만원 ; 경력;조회880;;marketing
95371;마케팅;;신입, 경력;조회828;;marketing
95359;유튜브 및 SNS 채널 숏펌 컨텐츠 PD 채용;최소 3,000만원 ; 경력;조회752;;marketing
94304;헤이싸인 서비스 마케터를 모집합니다.;최대 2,280만원 ; 인턴;조회1,048;;marketing
88548;마케팅 매니저;3,500 - 5,000만원 ; 경력;조회1,722;;marketing
94607;브랜드마케터;3,500 - 4,000만원 ; 경력;조회968;;marketing
95132;제이와이에스앤텍 마케팅 팀장 구인;3,600 - 5,500만원 ; 경력;조회735;;marketing
95131;셀립 퍼포먼스 마케터 (3-5년차);;경력;조회1,033;;marketing
95069;개념원리 신사업을 함께 할 마케터를 찾고 있습니다.;3,500 - 5,000만원 ; 인턴, 신입, 경력;조회1,005;;marketing
44996;샤워미 동업자 구인 - 마케터, 영업, 대학생 개발자, 디자이너;1.0% - 3.0% ; 신입, 경력;조회10,581;;marketing
102640;콘텐츠 마케터(경력);4,000 - 6,000만원 ; 경력;조회5;;marketing
89307;[공간 예약 플랫폼 멤버 모집] 사업기획팀 - 마케터(marketer);;신입, 경력;조회2,151;;marketing
102625;[경력] 온라인마케터;;경력;조회6;;marketing
102629;[인턴] 해외마케터;;인턴;조회9;;marketing
101515;글로벌 디지털 마케팅 매니저(GDMM);2,200 - 3,000만원 ; 신입, 경력;조회164;;marketing
97718;[위메이크] '우리'의 여정을 함께 할 WEMAKER 모집 _ 기획팀;;인턴, 신입, 경력;조회987;;marketing
97750;[위메이크] '우리'의 여정을 함께 할 WEMAKER 모집 _마케팅팀;;인턴, 신입, 경력;조회996;;marketing
97749;[위메이크] '우리'의 여정을 함께 할 WEMAKER 모집 _콘텐츠팀;;인턴, 신입, 경력;조회759;;marketing
97745;[위메이크] '우리'의 여정을 함께 할 WEMAKER 모집 _인플루언서팀;;인턴, 신입, 경력;조회701;;marketing
97748;[위메이크] '우리'의 여정을 함께 할 WEMAKER 모집 _영업팀;;인턴, 신입, 경력;조회795;;marketing
102614;트위터잘알, 서브컬쳐 덕후 마케터님을 모십니다 :);;인턴, 신입, 경력;조회6;;marketing
102320;[키뮤스튜디오] 유니크한 온라인MD 모집;2,600 - 2,700만원 ; 신입, 경력;조회65;;marketing
102613;마케터 (로켓펀치, 임팩트커리어);;경력;조회5;;marketing
102605;온라인마케팅 팀장;4,000 - 4,500만원 ; 경력;조회6;;marketing
98380;퍼포먼스 마케터 시니어(DA);;경력;조회358;;marketing
98629;시니어 마케터 (멤버십 마케팅 리드) - 경력 3년 이상;;경력;조회513;;marketing
91363;퍼포먼스 마케터;;신입, 경력;조회2,073;;marketing
101827;멤버십 마케팅 인턴 (체험형);;인턴;조회155;;marketing
99121;멤버십 콘텐츠 마케팅 인턴 (전환형);;인턴;조회625;;marketing
100970;커리어리 그로스 스쿼드 리드(마케팅 리드);;경력;조회191;;marketing
96207;커리어리 마케팅 인턴 (체험형);;인턴;조회1,276;;marketing
97468;마케팅 리드;6,000 - 10,000만원 ; 경력;조회644;;marketing
102595;퍼포먼스 마케터;5,000 - 8,000만원 ; 경력;조회7;;marketing
97472;프로모션/CRM 마케터;3,600 - 6,000만원 ; 경력;조회641;;marketing
100943;글로벌 퍼포먼스 마케터;;경력;조회181;;marketing
100942;글로벌 컨텐츠 마케터;;경력;조회160;;marketing
94230;커뮤니티 매니저;최소 3,000만원 ; 신입, 경력;조회1,407;;marketing
79946;PR 매니저;;경력;조회3,684;;marketing
89060;그로스 마케터;최소 3,600만원 ; 신입, 경력;조회2,549;;marketing
81333;마케팅 매니저;최소 3,600만원 ; 신입, 경력;조회4,138;;marketing
84165;퍼포먼스 마케터;최소 3,600만원 ; 신입, 경력;조회3,625;;marketing
93043;콘텐츠 AMD;최소 3,600만원 ; 신입, 경력;조회1,295;;marketing
102551;콘텐츠 AMD (채용전환형 인턴);;신입;조회13;;marketing
79849;콘텐츠 MD;최소 4,000만원 ; 경력;조회4,518;;marketing
88119;콘텐츠 마케터;최소 3,600만원 ; 신입, 경력;조회3,186;;marketing
93042;Technical Writer (테크니컬 라이팅);최소 3,600만원 ; 경력;조회1,367;;marketing
102583;[방구석연구소] 마케팅 리드 매니저;;경력;조회8;;marketing
92093;마케팅 팀원 구해요!(신입/경력);3,000 - 6,000만원 ; 최대 5.0% ;조회2,775;;marketing
102566;2021하반기 스마트팜 프로그램 기획 및 제작;;인턴, 신입, 경력;조회9;;marketing
93069;21년 상반기공채 장애인 보조공학 솔루션(H/W, S/W) 영업&마케팅;2,400 - 3,500만원 ; 신입, 경력;조회912;;marketing
102563;마케팅;;경력;조회12;;marketing
102559;이커머스 마케팅 팀장 채용;;경력;조회6;;marketing
100682;[E-commerce] 바이럴 마케터;;경력;조회219;;marketing
102558;핀테크 컨텐츠 마케터 / UX Writer (경력);;경력;조회10;;marketing
94682;[라프텔] 영상디자이너;;경력;조회1,330;;marketing
